"trading_day","symboltype","InstrumentID"
"20161109",y,y1701
"20161109",ZC,ZC701
"20161109",zn,zn1701
"20161110",a,a1701
"20161110",ag,ag1612
"20161110",al,al1701
"20161110",au,au1612
"20161110",bu,bu1612
"20161110",bu,bu1706
"20161110",c,c1701
"20161110",CF,CF701
"20161110",cs,cs1701
"20161110",cu,cu1701
"20161110",FG,FG701
"20161110",hc,hc1701
"20161110",i,i1701
"20161110",j,j1701
"20161110",jd,jd1701
"20161110",jm,jm1701
"20161110",l,l1701
"20161110",m,m1701
"20161110",MA,MA701
"20161110",ni,ni1701
"20161110",OI,OI701
"20161110",p,p1701
"20161110",pb,pb1701
"20161110",pp,pp1701
"20161110",rb,rb1701
"20161110",RM,RM701
"20161110",ru,ru1701
"20161110",SF,SF701
"20161110",SM,SM701
"20161110",sn,sn1701
"20161110",SR,SR701
"20161110",TA,TA701
"20161110",v,v1701
"20161110",y,y1701
"20161110",ZC,ZC701
"20161110",zn,zn1701
"20161111",a,a1701
"20161111",ag,ag1612
"20161111",al,al1701
"20161111",au,au1612
"20161111",au,au1706
"20161111",bu,bu1706
"20161111",c,c1701
"20161111",CF,CF701
"20161111",cs,cs1701
"20161111",cu,cu1701
"20161111",FG,FG701
"20161111",hc,hc1701
"20161111",i,i1701
"20161111",j,j1701
"20161111",jd,jd1701
"20161111",jm,jm1701
"20161111",l,l1701
"20161111",m,m1701
"20161111",MA,MA701
"20161111",ni,ni1701
"20161111",OI,OI701
"20161111",p,p1701
"20161111",pb,pb1701
"20161111",pp,pp1701
"20161111",rb,rb1701
"20161111",RM,RM701
"20161111",ru,ru1701
"20161111",SF,SF701
"20161111",SM,SM701
"20161111",sn,sn1701
"20161111",SR,SR701
"20161111",TA,TA701
"20161111",v,v1701
"20161111",y,y1701
"20161111",ZC,ZC701
"20161111",zn,zn1701
"20161112",ag,ag1612
"20161112",al,al1701
"20161112",au,au1706
"20161112",cu,cu1701
"20161112",ni,ni1701
"20161112",pb,pb1701
"20161112",sn,sn1701
"20161112",zn,zn1701
"20161114",a,a1701
"20161114",ag,ag1612
"20161114",al,al1701
"20161114",au,au1706
"20161114",bu,bu1706
"20161114",c,c1701
"20161114",CF,CF701
"20161114",cs,cs1701
"20161114",cu,cu1701
"20161114",FG,FG701
"20161114",hc,hc1701
"20161114",i,i1701
"20161114",j,j1701
"20161114",jd,jd1701
"20161114",jm,jm1701
"20161114",l,l1701
"20161114",m,m1701
"20161114",MA,MA701
"20161114",ni,ni1701
"20161114",OI,OI701
"20161114",p,p1701
"20161114",pb,pb1701
"20161114",pp,pp1701
"20161114",rb,rb1701
"20161114",RM,RM701
"20161114",ru,ru1701
"20161114",SF,SF701
"20161114",SM,SM701
"20161114",sn,sn1701
"20161114",SR,SR701
"20161114",TA,TA701
"20161114",v,v1701
"20161114",y,y1701
"20161114",ZC,ZC701
"20161114",zn,zn1701
"20161115",a,a1701
"20161115",ag,ag1612
"20161115",ag,ag1706
"20161115",al,al1701
"20161115",au,au1706
"20161115",bu,bu1706
"20161115",c,c1701
"20161115",CF,CF701
"20161115",cs,cs1701
"20161115",cu,cu1701
"20161115",FG,FG701
"20161115",hc,hc1701
"20161115",i,i1701
"20161115",j,j1701
"20161115",jd,jd1701
"20161115",jm,jm1701
"20161115",l,l1701
"20161115",m,m1701
"20161115",MA,MA701
"20161115",ni,ni1701
"20161115",OI,OI701
"20161115",p,p1701
"20161115",pb,pb1701
"20161115",pp,pp1701
"20161115",rb,rb1701
"20161115",RM,RM701
"20161115",ru,ru1701
"20161115",SF,SF701
"20161115",SM,SM701
"20161115",sn,sn1701
"20161115",SR,SR701
"20161115",TA,TA701
"20161115",v,v1701
"20161115",y,y1701
"20161115",ZC,ZC701
"20161115",zn,zn1701
"20161116",a,a1701
"20161116",ag,ag1706
"20161116",al,al1701
"20161116",au,au1706
"20161116",bu,bu1706
"20161116",c,c1701
"20161116",CF,CF701
"20161116",cs,cs1701
"20161116",cu,cu1701
"20161116",FG,FG701
"20161116",hc,hc1701
"20161116",i,i1701
"20161116",j,j1701
"20161116",jd,jd1701
"20161116",jm,jm1701
"20161116",l,l1701
"20161116",m,m1701
"20161116",MA,MA701
"20161116",ni,ni1701
"20161116",OI,OI701
"20161116",p,p1701
"20161116",pb,pb1701
"20161116",pp,pp1701
"20161116",rb,rb1701
"20161116",RM,RM701
"20161116",ru,ru1701
"20161116",SF,SF701
"20161116",SM,SM701
"20161116",sn,sn1701
"20161116",SR,SR701
"20161116",TA,TA701
"20161116",v,v1701
"20161116",y,y1701
"20161116",ZC,ZC701
"20161116",zn,zn1701
"20161117",a,a1701
"20161117",ag,ag1706
"20161117",al,al1701
"20161117",au,au1706
"20161117",bu,bu1706
"20161117",c,c1701
"20161117",CF,CF701
"20161117",cs,cs1701
"20161117",cu,cu1701
"20161117",FG,FG701
"20161117",hc,hc1701
"20161117",i,i1701
"20161117",j,j1701
"20161117",jd,jd1701
"20161117",jm,jm1701
"20161117",l,l1701
"20161117",m,m1701
"20161117",MA,MA701
"20161117",ni,ni1701
"20161117",OI,OI701
"20161117",p,p1701
"20161117",pb,pb1701
"20161117",pp,pp1701
"20161117",rb,rb1701
"20161117",RM,RM701
"20161117",ru,ru1701
"20161117",SF,SF701
"20161117",SM,SM701
"20161117",sn,sn1701
"20161117",SR,SR701
"20161117",TA,TA701
"20161117",v,v1701
"20161117",y,y1701
"20161117",ZC,ZC701
"20161117",zn,zn1701
"20161118",a,a1701
"20161118",ag,ag1706
"20161118",al,al1701
"20161118",au,au1706
"20161118",bu,bu1706
"20161118",c,c1701
"20161118",CF,CF701
"20161118",cs,cs1701
"20161118",cu,cu1701
"20161118",FG,FG701
"20161118",hc,hc1701
"20161118",i,i1701
"20161118",j,j1701
"20161118",jd,jd1701
"20161118",jm,jm1701
"20161118",l,l1701
"20161118",m,m1701
"20161118",MA,MA701
"20161118",ni,ni1701
"20161118",OI,OI701
"20161118",p,p1701
"20161118",pb,pb1701
"20161118",pp,pp1701
"20161118",rb,rb1701
"20161118",RM,RM701
"20161118",ru,ru1701
"20161118",SF,SF701
"20161118",SM,SM701
"20161118",sn,sn1701
"20161118",SR,SR701
"20161118",TA,TA701
"20161118",v,v1701
"20161118",y,y1701
"20161118",ZC,ZC701
"20161118",zn,zn1701
"20161119",ag,ag1706
"20161119",al,al1701
"20161119",au,au1706
"20161119",cu,cu1701
"20161119",ni,ni1701
"20161119",pb,pb1701
"20161119",sn,sn1701
"20161119",zn,zn1701
"20161121",a,a1701
"20161121",ag,ag1706
"20161121",al,al1701
"20161121",au,au1706
"20161121",bu,bu1706
"20161121",c,c1701
"20161121",CF,CF701
"20161121",cs,cs1701
"20161121",cu,cu1701
"20161121",FG,FG701
"20161121",hc,hc1701
"20161121",i,i1701
"20161121",j,j1701
"20161121",jd,jd1701
"20161121",jm,jm1701
"20161121",l,l1701
"20161121",m,m1701
"20161121",MA,MA701
"20161121",ni,ni1701
"20161121",OI,OI701
"20161121",p,p1701
"20161121",pb,pb1701
"20161121",pp,pp1701
"20161121",rb,rb1701
"20161121",RM,RM701
"20161121",ru,ru1701
"20161121",SF,SF701
"20161121",SM,SM701
"20161121",sn,sn1701
"20161121",SR,SR701
"20161121",TA,TA701
"20161121",v,v1701
"20161121",y,y1701
"20161121",ZC,ZC701
"20161121",zn,zn1701
"20161122",a,a1701
"20161122",ag,ag1706
"20161122",al,al1701
"20161122",au,au1706
"20161122",bu,bu1706
"20161122",c,c1705
"20161122",CF,CF701
"20161122",cs,cs1701
"20161122",cu,cu1701
"20161122",FG,FG701
"20161122",hc,hc1701
"20161122",i,i1701
"20161122",j,j1701
"20161122",jd,jd1701
"20161122",jm,jm1701
"20161122",l,l1701
"20161122",m,m1701
"20161122",MA,MA701
"20161122",ni,ni1701
"20161122",OI,OI701
"20161122",p,p1701
"20161122",pb,pb1701
"20161122",pp,pp1701
"20161122",rb,rb1701
"20161122",RM,RM701
"20161122",ru,ru1701
"20161122",SF,SF701
"20161122",SM,SM701
"20161122",sn,sn1701
"20161122",SR,SR701
"20161122",TA,TA701
"20161122",TA,TA705
"20161122",v,v1701
"20161122",y,y1701
"20161122",ZC,ZC701
"20161122",zn,zn1701
"20161123",a,a1701
"20161123",ag,ag1706
"20161123",al,al1701
"20161123",au,au1706
"20161123",bu,bu1706
"20161123",c,c1705
"20161123",CF,CF701
"20161123",cs,cs1701
"20161123",cu,cu1701
"20161123",FG,FG701
"20161123",hc,hc1701
"20161123",i,i1701
"20161123",j,j1701
"20161123",jd,jd1701
"20161123",jm,jm1701
"20161123",l,l1701
"20161123",m,m1701
"20161123",m,m1705
"20161123",MA,MA701
"20161123",ni,ni1701
"20161123",OI,OI701
"20161123",p,p1701
"20161123",pb,pb1701
"20161123",pp,pp1701
"20161123",rb,rb1701
"20161123",RM,RM701
"20161123",ru,ru1701
"20161123",SF,SF701
"20161123",SM,SM701
"20161123",sn,sn1701
"20161123",SR,SR701
"20161123",TA,TA705
"20161123",v,v1701
"20161123",y,y1701
"20161123",y,y1705
"20161123",ZC,ZC701
"20161123",zn,zn1701
"20161124",a,a1701
"20161124",ag,ag1706
"20161124",al,al1701
"20161124",au,au1706
"20161124",bu,bu1706
"20161124",c,c1705
"20161124",CF,CF701
"20161124",cs,cs1701
"20161124",cu,cu1701
"20161124",FG,FG701
"20161124",hc,hc1701
"20161124",i,i1701
"20161124",j,j1701
"20161124",jd,jd1701
"20161124",jm,jm1701
"20161124",l,l1701
"20161124",m,m1705
"20161124",MA,MA701
"20161124",ni,ni1701
"20161124",OI,OI701
"20161124",p,p1701
"20161124",pb,pb1701
"20161124",pp,pp1701
"20161124",rb,rb1701
"20161124",RM,RM701
"20161124",ru,ru1701
"20161124",SF,SF701
"20161124",SM,SM701
"20161124",sn,sn1701
"20161124",SR,SR701
"20161124",TA,TA705
"20161124",v,v1701
"20161124",y,y1705
"20161124",ZC,ZC701
"20161124",zn,zn1701
"20161125",a,a1701
"20161125",ag,ag1706
"20161125",al,al1701
"20161125",au,au1706
"20161125",bu,bu1706
"20161125",c,c1705
"20161125",CF,CF701
"20161125",CF,CF705
"20161125",cs,cs1705
"20161125",cu,cu1701
"20161125",FG,FG701
"20161125",hc,hc1701
"20161125",i,i1701
"20161125",i,i1705
"20161125",j,j1701
"20161125",jd,jd1701
"20161125",jm,jm1701
"20161125",l,l1701
"20161125",m,m1705
"20161125",MA,MA701
"20161125",ni,ni1701
"20161125",OI,OI701
"20161125",OI,OI705
"20161125",p,p1701
"20161125",p,p1705
"20161125",pb,pb1701
"20161125",pp,pp1701
"20161125",rb,rb1701
"20161125",RM,RM701
"20161125",ru,ru1701
"20161125",ru,ru1705
"20161125",SF,SF701
"20161125",SM,SM701
"20161125",sn,sn1701
"20161125",SR,SR701
"20161125",TA,TA705
"20161125",v,v1701
"20161125",y,y1705
"20161125",ZC,ZC701
"20161125",zn,zn1701
"20161126",ag,ag1706
"20161126",al,al1701
"20161126",au,au1706
"20161126",cu,cu1701
"20161126",ni,ni1701
"20161126",pb,pb1701
"20161126",sn,sn1701
"20161126",zn,zn1701
"20161128",a,a1701
"20161128",ag,ag1706
"20161128",al,al1701
"20161128",au,au1706
"20161128",bu,bu1706
"20161128",c,c1705
"20161128",CF,CF705
"20161128",cs,cs1705
"20161128",cu,cu1701
"20161128",FG,FG701
"20161128",hc,hc1701
"20161128",i,i1705
"20161128",j,j1701
"20161128",jd,jd1701
"20161128",jm,jm1701
"20161128",l,l1701
"20161128",m,m1705
"20161128",MA,MA701
"20161128",ni,ni1701
"20161128",OI,OI705
"20161128",p,p1705
"20161128",pb,pb1701
"20161128",pp,pp1701
"20161128",rb,rb1701
"20161128",rb,rb1705
"20161128",RM,RM701
"20161128",RM,RM705
"20161128",ru,ru1705
"20161128",SF,SF701
"20161128",SM,SM701
"20161128",sn,sn1701
"20161128",SR,SR701
"20161128",TA,TA705
"20161128",v,v1701
"20161128",y,y1705
"20161128",ZC,ZC701
"20161128",zn,zn1701
"20161129",a,a1701
"20161129",ag,ag1706
"20161129",al,al1701
"20161129",au,au1706
"20161129",bu,bu1706
"20161129",c,c1705
"20161129",CF,CF705
"20161129",cs,cs1705
"20161129",cu,cu1701
"20161129",FG,FG701
"20161129",hc,hc1701
"20161129",i,i1705
"20161129",j,j1701
"20161129",j,j1705
"20161129",jd,jd1701
"20161129",jm,jm1701
"20161129",jm,jm1705
"20161129",l,l1705
"20161129",m,m1705
"20161129",MA,MA701
"20161129",ni,ni1701
"20161129",OI,OI705
"20161129",p,p1705
"20161129",pb,pb1701
"20161129",pp,pp1701
"20161129",rb,rb1705
"20161129",RM,RM705
"20161129",ru,ru1705
"20161129",SF,SF701
"20161129",SM,SM701
"20161129",sn,sn1701
"20161129",SR,SR701
"20161129",TA,TA705
"20161129",v,v1701
"20161129",y,y1705
"20161129",ZC,ZC701
"20161129",zn,zn1701
"20161130",a,a1701
"20161130",ag,ag1706
"20161130",al,al1701
"20161130",au,au1706
"20161130",bu,bu1706
"20161130",c,c1705
"20161130",CF,CF705
"20161130",cs,cs1705
"20161130",cu,cu1701
"20161130",cu,cu1702
"20161130",FG,FG701
"20161130",hc,hc1701
"20161130",i,i1705
"20161130",j,j1701
"20161130",j,j1705
"20161130",jd,jd1705
"20161130",jm,jm1705
"20161130",l,l1705
"20161130",m,m1705
"20161130",MA,MA701
"20161130",ni,ni1701
"20161130",ni,ni1705
"20161130",OI,OI705
"20161130",p,p1705
"20161130",pb,pb1701
"20161130",pp,pp1701
"20161130",rb,rb1705
"20161130",RM,RM705
"20161130",ru,ru1705
"20161130",SF,SF701
"20161130",SM,SM701
"20161130",sn,sn1701
"20161130",SR,SR701
"20161130",TA,TA705
"20161130",v,v1701
"20161130",y,y1705
"20161130",ZC,ZC701
"20161130",zn,zn1701
"20161201",a,a1701
"20161201",a,a1705
"20161201",ag,ag1706
"20161201",al,al1701
"20161201",au,au1706
"20161201",bu,bu1706
"20161201",c,c1705
"20161201",CF,CF705
"20161201",cs,cs1705
"20161201",cu,cu1702
"20161201",FG,FG701
"20161201",FG,FG705
"20161201",hc,hc1701
"20161201",hc,hc1705
"20161201",i,i1705
"20161201",j,j1701
"20161201",j,j1705
"20161201",jd,jd1705
"20161201",jm,jm1705
"20161201",l,l1705
"20161201",m,m1705
"20161201",MA,MA701
"20161201",MA,MA705
"20161201",ni,ni1705
"20161201",OI,OI705
"20161201",p,p1705
"20161201",pb,pb1701
"20161201",pp,pp1701
"20161201",rb,rb1705
"20161201",RM,RM705
"20161201",ru,ru1705
"20161201",SF,SF701
"20161201",SM,SM701
"20161201",sn,sn1701
"20161201",SR,SR701
"20161201",SR,SR705
"20161201",TA,TA705
"20161201",v,v1701
"20161201",y,y1705
"20161201",ZC,ZC701
"20161201",zn,zn1701
"20161202",a,a1705
"20161202",ag,ag1706
"20161202",al,al1701
"20161202",al,al1702
"20161202",au,au1706
"20161202",bu,bu1706
"20161202",c,c1705
"20161202",CF,CF705
"20161202",cs,cs1705
"20161202",cu,cu1702
"20161202",FG,FG705
"20161202",hc,hc1705
